text_name,Error_type,Error_span,Correction,Error_sentence
2014_AAl_2_1.txt,"Change, addition, deletion of a part of collocation",representing,,"Moreover, from 2000 the percentage in the USA was on the same level representing 14 per cent. "
2014_AAl_2_2.txt,Word choice,equaly,in equal numbers,"Moreover, is it appropriate for universities to accept males and females in every subject equaly? "
2014_AAl_2_2.txt,Choice of lexical item,realisation,implementation,This rule is enough for the realisation of the principle mentioned above. 
2014_AAl_2_2.txt,Word choice,make a notice,note,"First of all, if we speak of equality of men and women we should make a notice that this also mean that women could not do some work which is not suit them (take heavy things). "
2014_AAl_2_2.txt,Choice of lexical item,more,higher,"Secondly, we can easily think of jobs which will be more priority for males such as military professions. "
2014_AAl_2_2.txt,Choice of lexical item,propostion,proportion,Another factor which may be set against that rule is a different proportion of population of males and females in the country. 
2014_AAl_2_2.txt,Choice of lexical item,take,carry,"First of all, if we speak of equality of men and women we should make a notice that this also mean that women could not do some work which is not suit them (take heavy things). "
2014_AAl_30_1.txt,"Change, addition, deletion of a part of collocation",number,percentage number,Between 1940 and 1980 this number was increasing. 
2014_AAl_30_1.txt,"Change, addition, deletion of a part of collocation",a number of people after 65 years old in percentage from number of all people,the percentage of people 65 years old and over,The diagram presents a number of people after 65 years old in percentage from number of all people. 
2014_AAl_30_1.txt,"Change, addition, deletion of a part of collocation",numbers,percentage number,The numbers will reach almost 25 percent. 
2014_AAl_30_1.txt,Choice of lexical item,indicators,figures,After 1980 the indicators were stable and after 2020 will rise to 23 percent in 2040. 
2014_AAl_30_1.txt,Choice of lexical item,number,portion,In Sweden the number of people in 1940 was about 7 percent. 
2014_AAl_30_1.txt,Choice of lexical item,become,began,After 1980 it become to increase slightly. 
2014_AAl_30_1.txt,Choice of lexical item,are devided on,give,"The indicators are divided on three groups with countries: Japan, Sweden and USA, and shows changes in the 100-year period from 1940 to 2040. "
2014_AAl_30_1.txt,Choice of lexical item,aged,elderly,In the USA there were almost 10 percent aged people in 1940. 
2014_AAl_30_2.txt,Choice of lexical item,provide,adopt,"Some people think that there is a good idea to students study in groups, when the numbers of boys and girls would be equal, and Universities should provide this idea. "
2014_AAl_30_2.txt,Choice of lexical item,decide,solve,But I don't think that it is important Universities should decide more significant problems linked with study.
2014_AAl_30_2.txt,Word choice,have any thought about,know,I don't have any thought about influence by it for study. 
2014_AAl_30_2.txt,Choice of lexical item,entering in,applying for,Usually there are more girls than boys entering in humanity Universities and more boys than girls entering in technical. 
2014_AAl_30_2.txt,Choice of lexical item,sex,gender,"Thirsty, the sex of student can't be significant point for decision to take him or her in University. "
2014_AAl_30_2.txt,Choice of lexical item,take,accept,"Thirsty, the sex of student can't be significant point for decision to take him or her in University. "
2014_AAl_30_2.txt,"Change, addition, deletion of a part of collocation",From the other hand,On the other hand,"From the other hand, groups with equal numbers of male and female students may be more balanced. "
2014_AAl_31_2.txt,Choice of lexical item,category,gender,"Usually it is more pleasant for girls to communicate with the same category, because they have the same hobbies. "
2014_AAl_31_2.txt,Choice of lexical item,questions,issues,"Besides, it can be seen from the life, that men are good at one aspects and women are the best in other questions. "
2014_AAl_31_2.txt,Choice of lexical item,amount,numbers,"However, if was equal amount of male and female students, it can easy to work in pairs. "
2014_AAl_31_2.txt,Choice of lexical item,statement,situation,"However, this statement has some advantages and disadvantages. "
2014_AAl_31_2.txt,Choice of lexical item,know,learn,"They can help to each other to know something significant and useful, because nobody knows all in this life. "
2014_AAl_31_2.txt,Word choice,there are not the same numbers of men and women,their numbers are not the same,"More than that, usually male and female can embarrass each other and it also can a problem, if there are not the same numbers of men and women. "
2014_AAl_32_1.txt,Choice of lexical item,fluently,sharply,"In Sweden, growth fluently increases - the population of old people in 2040 will be near 25%. "
2014_AAl_32_1.txt,"Change, addition, deletion of a part of collocation",goes,goes up,In the USA goes slightly but in the nearest future the growth will dramatically rise. 
2014_AAl_32_1.txt,Word choice,less than,a little below,It will be equal to less than 30%. 
2014_AAl_32_1.txt,Word choice,place,position,"It is significant that United States take last place in that group - concerning to me, there are lots of middle - aged people there. "
2014_AAl_32_1.txt,Choice of lexical item,unsatifsfied,worrying,"Making a conclusion, it is important to say that situation is unsatisfactory. "
2014_AAl_32_1.txt,Choice of lexical item,growth,percentage,"So, in all these countries the growth goes up and equal to 25%. "
2014_AAl_32_1.txt,Word choice,less than,almost,The proportion of population is less than 20%. 
2014_AAl_32_1.txt,Choice of lexical item,calmly,slightly,In Japan number of elder calmly increases - there is no fast growth in 2030 like in the USA. 
2014_AAl_32_2.txt,Word choice,profwssion of policeman,working in the police,I suggest that there is low population of females are interested in profession of policeman or fire fighter because physical training are really needed for this type of work. 
